user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,location,coordinates,state,country
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:51:25+00:00,"@NftFad MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/bw72SSpchH",,Twitter for Android,False,"Paris, Ile-de-France, Metropolitan France, France","(48.8588897, 2.3200410217200766, 0.0)",Paris, France
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:51:09+00:00,"@NFT_R3X MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO2U3Sd
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/qImdd3lON5",,Twitter for Android,False,"Paris, Ile-de-France, Metropolitan France, France","(48.8588897, 2.3200410217200766, 0.0)",Paris, France
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:50:54+00:00,"@BuffyNftSlayer MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/ssawWsFzRS",,Twitter for Android,False,"Paris, Ile-de-France, Metropolitan France, France","(48.8588897, 2.3200410217200766, 0.0)",Paris, France
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:50:39+00:00,"@Drop_Your_NFT_ MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/H6OzUskY7E",,Twitter for Android,False,"Paris, Ile-de-France, Metropolitan France, France","(48.8588897, 2.3200410217200766, 0.0)",Paris, France
Palitz123,"Provence-Alpes-Côte d'Azur, Fr","adventurous, hiking , biking",2021-05-28 13:44:28+00:00,306,185,856,False,2022-02-27 22:50:16+00:00,"What about a stadium 🏟️ arena for #P2EGame in #Metaverse  ? I know #xG® is building a multi-sport ecosystem, across a variety of grass roots activity.  But who knows we can play also in metaverse? Just hoping though 😃

#DeFi #StopPutin #blockchain  #NFT #UkraineWar https://t.co/xuMKrPVc2u","['P2EGame', 'Metaverse', 'xG']",Twitter Web App,False,"French retailers, Rue du Vieux Sextier, Quartier Centre, Quartier Nord Rocade, Avignon, Vaucluse, Provence-Alpes-Côte d'Azur, Metropolitan France, 84000, France","(43.9481144, 4.8075806, 0.0)",French retailers, France
Dino Bruno 5.0,Crypto News,The latest in Crypto news and views.   Low Power Crypto Mining & Metaverse projects. Click the link for Helium products and opportunities.,2021-05-19 01:19:32+00:00,385,231,3449,False,2022-02-27 22:50:02+00:00,"Global Business Metaverse Market 2021 – Industry Analysis, Size, Share, Strategies and Forecast to 2027 – corporate ethos - corporate ethos https://t.co/b8slF91hz0 #metaverse #virtualreality #web3",,dlvr.it,False,"American Crypto ATM, Jefferson Avenue, Windsor Great Park, Newport News, Virginia, 23608, United States","(37.1437207, -76.5233134, 0.0)",American Crypto ATM, United States
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:49:48+00:00,"@NFT_R3X MeatBalls project phase 1
See more and my road Map on opensea.
New drop The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/SGBJTP3tMx",,Twitter for Android,False,"Paris, Ile-de-France, Metropolitan France, France","(48.8588897, 2.3200410217200766, 0.0)",Paris, France
LeMaxwell_nft,"Paris, France","Nft artist 
Create a collection of MEATBALL
You can see my road Map
New collection gonna come
https://t.co/Jn0oqGAHNB",2017-01-02 07:24:53+00:00,25,159,116,False,2022-02-27 22:49:07+00:00,"MeatBalls project phase 1
See more and my road Map on opensea.
New drop #21 The Dude
https://t.co/hwzOO3bFgN
#NFTCommunity #NFT #NFTdrop #NFTs #nftcollector #nftart #opensea #Metaverse #NFTGiveaway #ETH https://t.co/LZeCczzNge",,Twitter for Android,False,"Paris, Ile-de-France, Metropolitan France, France","(48.8588897, 2.3200410217200766, 0.0)",Paris, France
༒•∂ᖇ◎𝕎𝓧ᵉŞ•༒,Soul Society,"@codigocyphex Chief Anon. 1303 OG @boom_army_ | OG BT @defi_land
 ~El individuo debe determinar su código~
~Psy congroo & aspira ad astra~
Hermitaño digital.",2019-07-27 14:17:51+00:00,676,582,66455,False,2022-02-27 22:49:06+00:00,"#Microsoft's recent offer to buy #ActivisionBlizzard in an all-cash deal underscores this point.

How these major online gaming franchises will integrate into a Web3 #metaverse remains to be seen...","['Microsoft', 'ActivisionBlizzard']",Twitter for Android,False,"Soul Society, Сквер Мире Траиловић, Dorcol, Београд (Стари град), Belgrade, Stari Grad Urban Municipality, City of Belgrade, Central Serbia, 11000, Serbia","(44.8182156, 20.4685621, 0.0)",Soul Society, Serbia
༒•∂ᖇ◎𝕎𝓧ᵉŞ•༒,Soul Society,"@codigocyphex Chief Anon. 1303 OG @boom_army_ | OG BT @defi_land
 ~El individuo debe determinar su código~
~Psy congroo & aspira ad astra~
Hermitaño digital.",2019-07-27 14:17:51+00:00,676,582,66455,False,2022-02-27 22:49:05+00:00,"So it's only natural that #games would lead the way into more immersive and interconnected #metaverse. Games are also likely to continue to bring financial value to consumers, businesses, and countries in their meta-realities.","['games', 'metaverse']",Twitter for Android,False,"Soul Society, Сквер Мире Траиловић, Dorcol, Београд (Стари град), Belgrade, Stari Grad Urban Municipality, City of Belgrade, Central Serbia, 11000, Serbia","(44.8182156, 20.4685621, 0.0)",Soul Society, Serbia
Alex Popovic,"Savannah, GA",heliomancer of @thefacelessmany,2021-04-09 03:57:16+00:00,658,334,2599,False,2022-02-27 22:48:55+00:00,so this is pretty cool 👀 #Metaverse #NFTs https://t.co/SsivOf5sxM,"['Metaverse', 'NFTs']",Twitter Web App,False,"Savannah, Chatham County, Georgia, United States","(32.0809263, -81.0911768, 0.0)",Savannah, United States
*The Goombahs* Metaverse NFT Project,"New York, USA",@TheGoombahs NFT-Meta Project! A whole world being built around the Social Club! It’s a family thing.,2022-01-05 19:43:07+00:00,2227,0,248,False,2022-02-27 22:48:12+00:00,Life’s s game of chess.. #nft #metaverse #jointhefamily https://t.co/4ghgGjQTcb,"['nft', 'metaverse', 'jointhefamily']",Twitter for iPhone,False,"New York, United States","(40.7127281, -74.0060152, 0.0)",New York, United States
Dluxcrypto,"New York, USA","Clothing Reseller, #ETH #EGLD $ATOM $ALGO, @nftcryptochicks @tokyopunksnft @therebelsnft @mutantcats @boredmummywu @nudiecommunity @satoshibles| #WomenInNFTs",2021-04-19 00:57:21+00:00,290,436,904,False,2022-02-27 22:48:05+00:00,"#NewNFTProfilePic 
Had to pick up another @NFTCryptoChicks 💖 #NFT 
#WomenInNFTs #NFTs #OpenSeaNFT #Metaverse #NFTCollectibles #ETH https://t.co/RKpPKd50Ay","['NewNFTProfilePic', 'NFT', 'WomenInNFTs', 'NFTs', 'OpenSeaNFT', 'Metaverse']",Twitter for iPhone,False,"New York, United States","(40.7127281, -74.0060152, 0.0)",New York, United States
Noisey Neighbor ⭕️,United Kingdom,Finding my way through crypto. $OMI⭕️ $XRP $IMX $BLOK $BNX,2018-07-15 09:43:13+00:00,43,160,506,False,2022-02-27 22:48:00+00:00,"What’s are thoughts in the UR/SR.
BUY, HODL or SELL ?

#vevefam #VeVecollectibles #VEVECommunity #veve #NFT #NFTs #Collectibles #Crypto #digitalcollectibles #Solana #btc #Metaverse @VeVeVault https://t.co/M8tIM8xGxI","['vevefam', 'VeVecollectibles', 'VEVECommunity', 'veve', 'NFT', 'NFTs']",Twitter for iPhone,False,United Kingdom,"(54.7023545, -3.2765753, 0.0)",United Kingdom,United Kingdom
ScottWD,"Melbourne, Australia","Community Manager for an upcoming WarDucks gaming project.

#metaverse #gaming #music #crypto #NFTs #VirtualProperty #VirtualLand #VirtualRealEstate",2022-02-02 00:05:23+00:00,64,526,58,False,2022-02-27 22:46:05+00:00,"https://t.co/p7sjEvLIuU, who purchased $2m worth of virtual land, makes their next move
https://t.co/2JyzOfSTIZ
#virtualland #decentraland #tokens #metaverseland #metaverse",,Twitter Web App,False,"Melbourne, City of Melbourne, Victoria, Australia","(-37.8142176, 144.9631608, 0.0)",Melbourne, Australia
Meta Monsters Club,United States,"MMC is a collection of 6,000 generative NFTs, each with its own unique look & personality. Each running on polygon for a fast and gas-free experience!",2021-12-05 17:19:46+00:00,141,122,66,False,2022-02-27 22:45:47+00:00,"✅ Follow us to grab your monster when it's on sale  ❤️ and 🔁
✅ Join our server https://t.co/WVFytDu5sw 
📢 Meta Monster #1583 is on sale 👉 https://t.co/80CrO9JMcV

#metaverse #eth #digitalcollectibles #nftnews #NFTs #nftcollectors #nftcollectibles #Polygon",,MetaMonstersClub,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Henry Wyndham,United States,Crypto Content Writer | Polkadot Evangelist | Golfer | Musician,2018-08-24 22:07:08+00:00,352,481,10610,False,2022-02-27 22:45:38+00:00,"With amazing guilds, amazing #Metaverse #games I can’t wait for the #eSports #esportsfi scene… 

It’s going to be #crazy","['Metaverse', 'games', 'eSports', 'esportsfi', 'crazy']",Twitter for iPhone,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
༒•∂ᖇ◎𝕎𝓧ᵉŞ•༒,Soul Society,"@codigocyphex Chief Anon. 1303 OG @boom_army_ | OG BT @defi_land
 ~El individuo debe determinar su código~
~Psy congroo & aspira ad astra~
Hermitaño digital.",2019-07-27 14:17:51+00:00,676,582,66455,False,2022-02-27 22:45:33+00:00,"#Sports and #games are another reality that we often participate in virtually - in the stands or behind a screen - when we are not on the field.

So it's no accident that, until now, games dominate what most people understand as the #Metaverse, or more broadly, #Web3.","['Sports', 'games']",Twitter for Android,False,"Soul Society, Сквер Мире Траиловић, Dorcol, Београд (Стари град), Belgrade, Stari Grad Urban Municipality, City of Belgrade, Central Serbia, 11000, Serbia","(44.8182156, 20.4685621, 0.0)",Soul Society, Serbia
Nico,"Quintana Roo, México",Bip Bip (Germany) 🚁🥂💸🪐 2022 is our year 🍀😁,2021-09-17 21:14:32+00:00,89,163,1376,False,2022-02-27 22:45:27+00:00,@ShamankingInu This Sneak Peak looks amazing😁🍀 Game will come out in avril ! My Prediction 50-150 Mio MC Until game is out 🌪🌪 #Moonbeam #SHAMANKING #Metaverse #1000xgem https://t.co/8HQDQfmQGo,,Twitter for iPhone,False,"Quintana Roo, Mexico","(19.6666671, -88.5000001, 0.0)",Quintana Roo, Mexico
Parabolically News,"New York, USA",Hunting for the top crypto and NFT projects,2021-03-16 00:34:44+00:00,113,197,2090,False,2022-02-27 22:44:58+00:00,"Have a new or existing crypto/NFT project and looking for some press? Send us a message below! 

#Solana #SolanaNFTs
#crypto #web3 #metaverse #ethnfts #nearnfts #adanfts #blockchain 
https://t.co/eakiWRNmOu",['Solana'],Twitter for Android,False,"New York, United States","(40.7127281, -74.0060152, 0.0)",New York, United States
Jbridg9,"Illinois, USA","Avid sports fan, employed but need a new challenge, husband, father of 4. Also, I don’t give A damn about your politics! I’m here to play stonks",2017-12-16 20:41:21+00:00,483,487,9917,False,2022-02-27 22:44:44+00:00,$MMAT #Metaverse @metawizzy Compliments of @MunkyDGZ https://t.co/mYf5wbZ4Lg,['Metaverse'],Twitter for iPhone,False,"Illinois, United States","(40.0796606, -89.4337288, 0.0)",Illinois, United States
Nhung Pham,"Singajaya, Indonesia",#BSC Airdrop / Bounty / Giveaway / Referral 🎁 📌 https://t.co/gtYH1vdFcE 📣 @bscbep20,2021-11-25 17:07:07+00:00,189,991,851,False,2022-02-27 22:44:40+00:00,"🚀 #Airdrop ZeroLoss
💰 Reward: $30 worth of ZLT
👬 Referral: $10 worth of ZLT
🏆 Winners: All Users

🔗 Airdrop link: https://t.co/PCOCeJaoeH

#BSC #BTC #META #METAVERSE #giveaway #cryptocurrencie #crypto https://t.co/H8ONOEQNif",['Airdrop'],Twitter for iPhone,False,"Singajaya, West Java, Indonesia","(-7.4993916, 108.1854272, 0.0)",Singajaya, Indonesia
Corey Chaput,"Montreal, Quebec","Social Media Coordinator For @arcade2earn
Jack Of All Trades
Car Enthusiast 
Gaming Is Life",2021-11-28 23:19:39+00:00,21,96,245,False,2022-02-27 22:44:36+00:00,"I will grind the hell out of this P2E game! Look phenomenal!😍😳🔥 @WalkersCrypto  

#Arcade #P2E #Metaverse https://t.co/As9k8o3Nwl","['Arcade', 'P2E', 'Metaverse']",Twitter Web App,False,"Montreal, Urban agglomeration of Montreal, Montreal (06), Quebec, H3B 1M7, Canada","(45.5031824, -73.5698065, 0.0)",Montreal, Canada
A Not So Crypto Journalist 📝,The Big Apple,Cryptospheres Ears📊📰 #TurnOnNotifications for #CryptoUpdates & #Jokes 😉 #FollowMe  *NOTHING I SAY IS FINANCIAL ADVICE* #Avalanche #BNB #NFT #FreeGiveaways,2021-11-07 15:10:44+00:00,78,540,1168,False,2022-02-27 22:44:12+00:00,"A hunt has begun for a senior backend engineer to explore #Web3 among other new technologies, the position was listed by @Spotify the audio streaming giant. The role also requires previous experience leading explorations and prototyping new products. #Crypto #News #NFT #Metaverse",['Web3'],Twitter for Android,False,"The Big Apple, Roosevelt Avenue, Queens, New York, 111354, United States","(40.7551795, -73.8462632, 0.0)",The Big Apple, United States
Luke Soon,"Singapore, Singapore",Human experience architect & economist. Interests: #HX #metaverse #DeFi #NFTs #InfiniteJourneys. 🦄 Purpose= accretive ROX (innovation & lifejourneys). HX=CX+EX,2008-06-28 12:18:39+00:00,1198,1264,54105,False,2022-02-27 22:43:56+00:00,Is there a future for digital fashion in the #Metaverse? https://t.co/mjeklDcFLY #cx #custserv #EX #ROX #DesignThinking #InfiniteJourneys #FutureOfWork #Web3 #DeFi #DAOs #Tokenomics #nftart #btc #cro,"['Metaverse', 'cx', 'custserv', 'EX', 'ROX']",Hootsuite Inc.,False,Singapore,"(1.357107, 103.8194992, 0.0)",Singapore,Singapore
Xuman,Andromeda,"Artist and Holder💎
Creating NFT collections with meaning and use💙
Following the #Metaverse 👀
#Bitcoin Forever🌐
#ETH #BNB #SOL #LUNA #AVAX #MATIC #OpenSea 💚",2021-11-01 03:08:36+00:00,633,99,2516,False,2022-02-27 22:43:23+00:00,"One of America's largest banks, JP Morgan, is the first among its competitors to join the #metaverse. Thus, according to available information, the financial institution has become the owner of the so-called Metaverse waiting room in #Decentraland.",['metaverse'],Twitter Web App,False,"Andromeda, Sněžník, Jílové, okres Děčín, Ústecký kraj, Northwest, 405 02, Czechia","(50.798916, 14.108527, 0.0)",Andromeda, Czechia
jeyci,"Frankfurt am Main, Deutschland","king👑
Nft ♥️
Angels🌺🍷",2021-05-02 11:44:06+00:00,25,553,2726,False,2022-02-27 22:43:08+00:00,"@MagicCraftGame The most beautiful things in the world cannot be touched, cannot be seen with the eyes, they have to be felt only with the heart-love, kindness, sincerity👌👌👌
@z 
@OnlypeOnlype 
@TalkYoShtMedia 

#Airdrop #Crypto #Airdrops #cryptocurrency #giveaway #BSC #NFT #Metaverse",,Twitter for Android,False,"Frankfurt, Hesse, Germany","(50.1106444, 8.6820917, 0.0)",Frankfurt, Germany
folioboost,United States,"daily fantasy #crypto trading app. Let's learn to trade together!🕺🏻💃 https://t.co/zTxVZKI5cv https://t.co/GpLxaiukPC 

          ⏱ 📡 Signup for the Whitelist N-O-W!!💰⏱",2021-05-28 01:53:21+00:00,46,131,376,False,2022-02-27 22:42:04+00:00,"@saylor Or play fantasy on #NFT's and #Crypto, because the volatility of the market is optional. Digital assets are forming well beyond the purpose of funding company/DAO operations. #NFTs #metaverse #collectibles https://t.co/QdptpUfhos","['NFT', 'Crypto']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Clementina Chinelo,"Anambra, Nigeria","23+ and learning,fitness freak,educationist, good listener,fashionista, hairstylist,working smart to keep my head above the waters. Never forget,I hate noise.",2016-09-19 14:04:02+00:00,196,252,5205,False,2022-02-27 22:41:59+00:00,"@Ralvero Cybercriminals will often spy on public WiFi 📶 networks and intercept data that is often transferred across the network. Keep your dealings online protected with @Exidio_co #dvpn. 
#privacy #web3 #censorship #sentineldvpn #Metaverse https://t.co/aLJbfw9GcT",,Twitter for Android,False,"Anambra, Nigeria","(6.2183136, 6.9531842, 0.0)",Anambra, Nigeria
Creepy Creams 🌍,"London, England",🍦Ice Creams & Robots 🤖 | NFTs to access the #MetaVerse | Play-to-Earn @nftworldsNFT games + $WRLD drops | Play in @TheSandboxGame | Building on @NetVRk1,2021-09-11 16:25:25+00:00,6772,690,7671,False,2022-02-27 22:40:28+00:00,"Welcome to CreamCraft🍦 🌎 

⚔️ Join a faction; are you Creepy Creams or Mecha Melters?

💰 Battle &amp; compete with friends or foes to earn $WRLD

🗺 Upgrade, explore &amp; discover secrets

Built on @nftworldsNFT with @stellardevorg

We’ll see you there.

#NFTworlds #Metaverse https://t.co/KgF0hO7FSo",,Twitter for iPhone,False,"London, Greater London, England, SW1A 2DX, United Kingdom","(51.5073219, -0.1276474, 0.0)",London, United Kingdom
"""I Have Friends"" NFT collection",Copenhagen,TikTok meme brought to life as NFTs! AI-generated (Disclaimer: Not actual friend).,2021-10-19 15:56:27+00:00,323,997,3712,False,2022-02-27 22:40:18+00:00,@BeCryptoKing @Drop_Your_NFT_ @StonedMfers ❤Get a friend in the #Metaverse!❤ 👉There are still friends at https://t.co/snoXjSJCwc 👈 TikTok meme brought to life as 100 NFTs! AI-generated on @OpenSea .  #nftart #OpenSeaNFT #nfts #cryptoart #nftcollector #nft https://t.co/qPNPrALY5n,['Metaverse'],IHaveFriends,False,"Copenhagen, Copenhagen Municipality, Capital Region of Denmark, 1357, Denmark","(55.6867243, 12.5700724, 0.0)",Copenhagen, Denmark
Angelica Saldaña❤️‍🔥,"Detroit, MI","🔥Building My 2 @NFTWORLDSNFT Games 🎬 Filmmaker - Transcendental Media Group 🇻🇦Vatican Degree🙏Carmelite order 👁I Direct, Shot & Produce this 4 NBA 🏀👇",2010-08-01 12:20:12+00:00,12032,382,18633,False,2022-02-27 22:40:18+00:00,"Tomorrow, I can’t wait to build my @Worldwide_WEB3  apartment 🚀

#NFT #NFTs #Metaverse #NFTGame #web3 https://t.co/3i3tdYjvGp","['NFT', 'NFTs', 'Metaverse', 'NFTGame', 'web3']",Twitter for iPhone,False,"Detroit, Wayne County, Michigan, United States","(42.3315509, -83.0466403, 0.0)",Detroit, United States
Ryuzaki,France,#cryptotrader #AnimeAddict #Gamer,2021-03-27 18:23:21+00:00,349,576,3907,False,2022-02-27 22:40:04+00:00,"Looks like @Studios_xG has a surprise plan for all of us , they just recently bought a plot on @theMatrixWorld ,a programmable 3D #multichain #metaverse.

Let's keep updated, visit their community : https://t.co/nKx16rCY6p

#DeFi #NFT #PeakyBlinders #p2e #BSC #Ukriane #YugoAsuma https://t.co/vn0UiGNomq",,Twitter Web App,False,France,"(46.603354, 1.8883335, 0.0)",France,France
༒•∂ᖇ◎𝕎𝓧ᵉŞ•༒,Soul Society,"@codigocyphex Chief Anon. 1303 OG @boom_army_ | OG BT @defi_land
 ~El individuo debe determinar su código~
~Psy congroo & aspira ad astra~
Hermitaño digital.",2019-07-27 14:17:51+00:00,676,582,66455,False,2022-02-27 22:40:01+00:00,"If television, radio, books or newspapers have ever given you access to events that you have not physically attended, you have already experienced a kind of #metaverse.",,Twitter for Android,False,"Soul Society, Сквер Мире Траиловић, Dorcol, Београд (Стари град), Belgrade, Stari Grad Urban Municipality, City of Belgrade, Central Serbia, 11000, Serbia","(44.8182156, 20.4685621, 0.0)",Soul Society, Serbia
WClub by Crypto Mama❤️,Bahamas,WClub | WApp | WConference | WAward Women Empowering Women in Blockchain,2022-02-27 22:31:07+00:00,15,45,2,False,2022-02-27 22:39:17+00:00,While WApp is in the making... stay connected via #WTalk on #TwitterSpace hosted by our founder #Crypto11Mama #Crypto #blockchain #startup #Metaverse #NFT #DAO 🔥 https://t.co/lIT76xAv32,"['WTalk', 'TwitterSpace', 'Crypto11Mama']",Twitter for iPhone,False,The Bahamas,"(24.7736546, -78.0000547, 0.0)",The Bahamas,The Bahamas
Meta Monsters Club,United States,"MMC is a collection of 6,000 generative NFTs, each with its own unique look & personality. Each running on polygon for a fast and gas-free experience!",2021-12-05 17:19:46+00:00,141,122,66,False,2022-02-27 22:37:52+00:00,"✅ Follow us to grab your monster when it's on sale  ❤️ and 🔁
✅ Join our server https://t.co/WVFytDu5sw 
📢 Meta Monster #1554 is on sale 👉 https://t.co/wzb1ksWapH

#eth #metaverse #cryptoartist #ethereum #nftcollection #btc #nft #NFTCollector",,MetaMonstersClub,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Jason Davis,"New York, NY","Managing Director @seiconsulting NYC. Alum @AF_Academy @umasslowell. Likes ☕️, DMB 🎶, ⛳️, 🎣, 🍺, 🥃, 🍷,⛷, dabbling in crypto, and great 🥘 🍝",2009-11-04 05:24:16+00:00,2956,1729,2483,False,2022-02-27 22:37:17+00:00,"Pretty committed team here, working on the happiest #metaverse with a focus on #mentalhealth and building a strong community that supports each other. https://t.co/ayzPY75vO4","['metaverse', 'mentalhealth']",Twitter Web App,False,"New York, United States","(40.7127281, -74.0060152, 0.0)",New York, United States
Pauser,Olomouc ,"#Graffiti Artist, Designer and #nft artist / combining physical art and augmented reality. #nfts #cryptoart #graffiti #design #augmentedreality #ar #aer",2010-10-31 15:47:42+00:00,732,2006,1468,False,2022-02-27 22:37:03+00:00,"$Silk collection is 1/1 of 50 digital silk scarves

Outrun - inspired by famous old Pc game

https://t.co/mrkoWeLXnw

#nft#nftfashion #metaverse #opensea #nfts #nftdrop #nftgenesis #nftcollection #outrun #silk #scarf",,Twitter for iPhone,False,"Olomouc, okres Olomouc, Olomouc Region, Central Moravia, 771 00, Czechia","(49.5940567, 17.251143, 0.0)",Olomouc, Czechia
StevoCrypto,"Sylvester, GA",@the_solaverse - SOLA-STAR’s #116 & 117 @Companions_NFT @councilofkingz @GoatsSolana @OldApeCC,2014-08-07 01:13:49+00:00,254,272,1818,False,2022-02-27 22:36:25+00:00,I am reserving a spot of land for fam @MedicatedMice. The team bringing dispensaries to the #Metaverse. As a founding star holder in @the_solaverse I will incorporate one of their dispensaries on my first plot of land. #NFT #NFTs #EthereumNFTs work in progress below 🤣 https://t.co/mvnsrfGhd6,['Metaverse'],Twitter for iPad,False,"Sylvester, Worth County, Georgia, 31791, United States","(31.5307349, -83.8354542, 0.0)",Sylvester, United States
SureFireIT Solutions,"Edmonton, AB",SureFire IT Solutions has the expertise and the technology to maximize business efficiency for small to medium sized businesses.,2010-02-14 23:33:34+00:00,18,5,0,False,2022-02-27 22:35:55+00:00,"Will Metaverse succeed? Will it fade away into oblivion after a few years?  Guardian Tech answers the tough questions in this enlightening article. 

#Metaverse #What'sMeta #TechTalk https://t.co/lkltvTtGUY",,Publer.io,False,"Edmonton, Edmonton (city), Alberta, Canada","(53.535411, -113.507996, 0.0)",Edmonton, Canada
CryptoValushᴺᶠᵀ,Ciudad Autónoma de Buenos Aire,"I'm a Digital and Painting Artist in Argentina, I believe in NFTs
Mintable: https://t.co/wWEFjbcZFA 
OSea: https://t.co/fgcqSkqvfz
RA:https://t.co/WQCvURtQ4O",2021-06-17 00:09:35+00:00,293,200,3061,False,2022-02-27 22:35:15+00:00,"NFT SQ Hard Candy
https://t.co/Yqqm7AeprG
#NFTs #NFTCommunity #nftcollector #NFTartist  #NFTdrop #nftdesign #NFTGiveaway  #nftcrypto #NFT #Metaverse #NFTMarketplace #nftopensea #nftasia #NFTJapan #NFTChina #nftart #nftforsale #galaxy #NFTcollections https://t.co/PvrUH6hHPB","['NFTs', 'NFTCommunity', 'nftcollector', 'NFTartist', 'NFTdrop', 'nftdesign']",Twitter Web App,False,"Buenos Aires, Comuna 6, Autonomous City of Buenos Aires, Argentina","(-34.6075682, -58.4370894, 0.0)",Buenos Aires, Argentina
M,Tehran ,"⚜Mani⚜
.
the only thing🏛that is impossible⭐is just the( impossible ) 🗽
^^☯️
.
..
...
✋waiting",2021-10-29 11:24:16+00:00,71,221,4681,False,2022-02-27 22:35:14+00:00,"@TheMoonCarl $pex time for mem 🔝🚀🚀🚀🚀
#NFT #Metaverse 
#staking #game 
my turn","['NFT', 'Metaverse', 'staking', 'game']",Twitter for Android,False,"Tehran, بخش مرکزی شهرستان تهران, Tehran County, Tehran Province, Iran","(35.6892523, 51.3896004, 0.0)",Tehran, Iran
M,Tehran ,"⚜Mani⚜
.
the only thing🏛that is impossible⭐is just the( impossible ) 🗽
^^☯️
.
..
...
✋waiting",2021-10-29 11:24:16+00:00,71,221,4681,False,2022-02-27 22:35:08+00:00,"@TheMoonCarl Time for mem 
$pex 💪✅
#nft #Metaverse #staking 
#game 📈","['nft', 'Metaverse', 'staking', 'game']",Twitter for Android,False,"Tehran, بخش مرکزی شهرستان تهران, Tehran County, Tehran Province, Iran","(35.6892523, 51.3896004, 0.0)",Tehran, Iran
NewAvalonTech,"Tempe, AZ","#NAT is a #PrivatelyOwned #MSP. We work hard to develop relationships with our #BusinessPartners across the US. Focus on what you do best, let us worry about IT",2019-10-11 17:02:06+00:00,46,63,13,False,2022-02-27 22:35:02+00:00,"Will Metaverse succeed? Will it fade away into oblivion after a few years?  Guardian Tech answers the tough questions in this enlightening article. 

#Metaverse #What'sMeta #TechTalk https://t.co/6AEAp5293S",,Hootsuite Inc.,False,"Tempe, Maricopa County, Arizona, United States","(33.4255056, -111.9400091, 0.0)",Tempe, United States
M,Tehran ,"⚜Mani⚜
.
the only thing🏛that is impossible⭐is just the( impossible ) 🗽
^^☯️
.
..
...
✋waiting",2021-10-29 11:24:16+00:00,71,221,4681,False,2022-02-27 22:34:57+00:00,"@CryptoGemsCom @AltcoinWorldcom $pex time for mem 🔝🚀🚀🚀🚀
#NFT #Metaverse 
#staking #game 
my turn","['NFT', 'Metaverse', 'staking', 'game']",Twitter for Android,False,"Tehran, بخش مرکزی شهرستان تهران, Tehran County, Tehran Province, Iran","(35.6892523, 51.3896004, 0.0)",Tehran, Iran
M,Tehran ,"⚜Mani⚜
.
the only thing🏛that is impossible⭐is just the( impossible ) 🗽
^^☯️
.
..
...
✋waiting",2021-10-29 11:24:16+00:00,71,221,4681,False,2022-02-27 22:34:52+00:00,"@CryptoGemsCom @AltcoinWorldcom Time for mem 
$pex 💪✅
#nft #Metaverse #staking 
#game 📈","['nft', 'Metaverse', 'staking', 'game']",Twitter for Android,False,"Tehran, بخش مرکزی شهرستان تهران, Tehran County, Tehran Province, Iran","(35.6892523, 51.3896004, 0.0)",Tehran, Iran
